ID,Datum_ontvangst,Product,Omschrijving,Antwoord_bedrijf,Omschrijving_lengte,Antwoord_lengte
1423688,2023-06-16,Kredietregistratie,"In reviewing my credit report, I 've noticed an XXXX XXXX credit card opened in XXXX 2015. I do n't have an XXXX XXXX credit card and I have not opened any new credit card accounts.",Closed with explanation,181,23
2315064,2025-01-27,Bankrekening,On XX/XX/XXXX I was charged XXXX by XXXX. I had canceled my membership well before the renewal period in XX/XX/XXXX. I went into Regions Bank on XX/XX/XXXX to dispute this transaction and provided them with the cancelation number as I had not received a refund back from XXXX. On XX/XX/XXXX I received a letter form Regions stating that my claim was denied. the letter sated that my claim shows I cancelled after the transaction date! WHAT! I told Rgions this was straight up fraud by XXXX. I never authorized XXXX to charge my card and I revoked my authorization for them to renew my membership. I have tried to resolve this with XXXX and Regions and have not been able to. This charge is straight up fraud by XXXX.,Closed with monetary relief,716,27
1655668,2023-11-14,Hypotheek,I got approved for a loan to buy a house I have submitted everything I need to for them I paid for the inspection and paid good faith check after all of that they said I did n't get approved for the loan to cancel my contract because they do n't want to wait for the down payments assistant said that the Sellers do n't want to wait that long I feel like they are getting over on me I feel that they should have told me that I did not get approved before I spent my money and picked out a house Carrington mortgage in XXXX Ohio XXXX XXXX XXXX,Closed with explanation,542,23
2016150,2024-07-17,Hypotheek,"I purchased a condominium in XXXX, IL in XXXX XXXX. The unit was my primary residence for a while, but later became a rental property. I have a fixed-rate 30 year mortgage through Wells Fargo on this property - Wells Fargo sold the loan to another company, XXXX ( XXXX ), on XXXX XXXX, XXXX. I had made a web payment of {$1000.00} on XXXX XXXX that basically did not get applied to my loan balance before the sale of the loan. I started to discuss the problem with XXXX XXXX ( as soon as I got the statement indicating a missing payment ) ; after four months of investigating the matter, they claimed it was Wells Fargo 's fault, that Wells Fargo never wired over that money, and suggested I talk to my bank ( who could really do nothing ). I spoke with Wells Fargo, who initially admitted it looked like they did n't apply the payment to my account before the loan sold. I got a proof of payment letter from my bank ( XXXX XXXX XXXX ) and sent it to Wells Fargo so that they could investigate. Then they did some investigation and started pointing the finger at XXXX in XXXX. 

I had brought my account current with XXXX in early XXXX to avoid any credit issues, so I am basically out {$1000.00}. Wells Fargo verbally told me they 'd make me whole if they could n't get to the bottom of it, but when I 've called the last several weeks looking for an update they ' have been unresponsive. I have not had a status update on the matter since XXXX. I want my {$1000.00} payment to be refunded to me directly if possible, or applied to my mortgage balance.",Closed with explanation,1553,23
2413972,2025-04-01,Kredietregistratie,"Re : Chapter XXXX Dismissed Bankruptcy Docket # XXXX filed XX/XX/XXXX 2011 I am disturbed that the credit bureaus continue to list the dismissed bankruptcy as confirmed within my credit file. Although it is their policy to keep reporting bankruptcies that are filed, dismissed or adjudicated for ten years, the Fair credit Reporting Act mentions nothing in Section 1681c relating to bankruptcy about dismissals or filings. The law clearly states from "" date of adjudication '' or date of "" order of relief ''. 
Any case, civil or otherwise, which is dismissed no longer exists in the eye of the law and a case filed may never have actually been adjudicated. Therefore, these credit bureaus have no right to maintain information which the government has deemed nonexistent. 

Also, I filed this bankruptcy in XXXX County Court in XXXX, NC on XX/XX/XXXX 2011. I have never been to XXXX County which is the information being reported on my credit file. 

Regards, XXXX XXXX",Closed with explanation,970,23
1480456,2023-07-22,Hypotheek,"My original mortgage was taken out in XX/XX/XXXX, and my former financial advisor "" XXXX XXXX XXXX '' refinanced it XX/XX/XXXX in his home town of XXXX & proceeded to do XXXX refinance ) my mortgage 6-7 more times by using the "" MERS '' system & "" HECM '' I have been a resident XXXX since XX/XX/XXXX.He took my condo out of homestead status & lited it as an investment loan/property by forging my name",Closed with explanation,402,23
2318286,2025-01-30,Consumentenkrediet,Please see the attached document with the full explanation. This venue is too short for the events that have taken place.,Closed with explanation,121,23
1667472,2023-11-23,Hypotheek,We have currently been in the process of a Deed in Lieu since XXXX of 2015. The last information we received was that the paper work was being drawn up. I was told this on XXXX XXXX. My loan POC is XXXX XXXX at ( XXXX ) XXXX. I have not been able to get in contact with him for two months to get an update. I have called several time and left several messages. This is has been an ongoing issue that seems to be an attempt to get me to give up on the pursuance of the Deed in Lieu. The last time I received an update and the status of my Died in Lieu was updated was after the CFPB intervened. I was informed that I needed special paperwork signed and notarized to move forward. This paperwork was submitted on XXXX XXXX.,Closed with explanation,721,23
2194690,2024-11-04,Incasso,"Pressler and Pressler have harassed, threatened me for a fraudulent debt they purchased from XXXX XXXX since XXXX XXXX. I requested a copy of the signed contract with XXXX, an itemized "" bill '' and proof that I opened a credit card, they refused. The judgement expired on XXXX and Pressler and Pressler ( XXXX XXXX ) filed a Writ of Revival on XXXX which is past the XXXX and the Fair Debt Collection Practices Act. Due to similar proven illegal actions, Pressler and Pressler have recently been fined {$1.00} XXXX for these illegal activities. On XXXX XXXX, 2016, XXXX XXXX created a new docket number and filed my social security number at the XXXX County courthouse. XXXX & XXXX never withdrew their "" entry of appearance ''. On XXXX XXXX XXXX sent a request for interrogatories, which I responded in to the attached letter. If a debt is n't paid within 180 days, it 's written off. Pressler and Pressler personally buy these debts, get away with these illegal action because XXXX XXXX sits on different boards, has family members/friends working in the NJ court house. XXXX XXXX has been noted in a recent XXXX Case and has been warned to stop threatening and harassing, "" The U.S. Consumer Financial Protection Bureau has fined a New Jersey law firm and the debt collection company it worked with and ordered them to stop filing abusive debt-collection lawsuits. '' This is a violation of the Fair Debt Collection Practices Act. They are attempting to sue me for a debt I did not sign for, the debt is too old to be sued on and are attempting to seize property. I have attached all documents, including a letter to XXXX XXXX.",Closed with explanation,1631,23
2258261,2024-12-21,Incasso,"The debt they are attempting to collect is over 10yaers old and the account has been closed. They call me at XXXX every night. When I answer, someone asks what my name is and when I ask who they are they say "" please hold '' and then they transfer me to midland management. Whom I 've told several times that the account has been closed, I 'm not paying it, and stop calling me.",Closed with explanation,378,23
